bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
310.25,2001,14.2205,19882.45238,-9.610254017,15.71187854,270.953929
310.5,2001,69.89099885,20127.825,-9.657508018,15.66980493,268.5044754
311.25,2001,72.2334976,20513.7,-9.630999333,15.71847,268.8936512
311.5,2001,72.7335014,21051.45,-9.64349907,15.69725003,263.1301502
312.25,2001,77.75849915,21483.825,-9.71936581,15.57462,258.4184502
312.5,2001,76.26009724,21908.53659,-9.865069337,15.39762192,251.4723902
313.25,2001,73.79173449,22255.73171,-10.04159031,15.22936337,243.2985364
313.5,2001,72.29436682,22761.41463,-10.04138292,15.1879122,244.5551951
314.25,2001,74.5751234,23530.85,-10.0494015,15.1521525,246.4948498
314.5,2001,77.07374163,24203.41026,-10.06740154,15.10896153,247.7375891
315.25,2001,76.55194563,25556.51282,-10.07212385,15.06540766,251.4832302
315.5,2001,78.93058274,27053.92683,-10.12711218,14.98656099,254.8749505
316.25,2001,83.41235335,29192.75,-10.21192251,14.89314009,259.4452248
316.5,2001,28.92128239,25454.07692,-9.010897213,15.6045564,221.7505391
317.25,2001,4.764155761,25528.78049,-8.645934841,15.71929022,204.8737097
317.5,2001,4.4789378,25656.71795,-8.561819972,15.66902814,203.3130794
318.25,2001,3.99934112,26028.43902,-8.508219198,15.6179633,203.3021966
318.5,2001,1.87197505,26818,-8.515049925,15.51929484,206.2138016
319.25,2001,0.112875,28182.25,-8.51974997,15.43490987,210.1878765
319.5,2001,-3.170230821,29641.97436,-8.528590003,15.35889222,214.0572835
320.25,2001,-3.58729751,32479.02439,-8.579585915,15.20241704,219.9098541
320.5,2001,-2.292384615,35054.76923,-8.570214441,15.13703077,223.6418461
321.25,2001,-6.66750005,37180.02381,-8.536445024,15.12604761,226.7364764
321.5,2001,-27.5680008,38032.4,-8.488100525,15.16954008,229.2426491
297.25,2002,35.69117278,6752,-15.52236083,18.94193067,235.5419564
297.5,2002,31.17774983,8027.678571,-15.65291433,18.93705734,229.7815715
298.25,2002,32.68987247,7833.871795,-15.65016414,18.94166422,233.7793845
298.5,2002,31.6292633,7597.289474,-15.66277374,18.96992642,240.2183163
299.25,2002,31.9810009,7461.65,-15.72856256,18.96404013,248.8441261
299.5,2002,16.10674882,7053.205128,-15.7418257,18.89078723,260.4673591
300.25,2002,2.76950005,6951.3,-15.71393502,18.75900002,270.6827492
300.5,2002,15.01765042,7131.9,-15.75511748,18.65608506,287.9432236
301.25,2002,30.04307663,7315.384615,-15.92329738,18.64295652,299.8453318
301.5,2002,30.37707653,7316.871795,-16.02097695,18.61113598,304.6803065
302.25,2002,23.63646312,7135.365854,-15.81726109,18.49809271,305.4074409
302.5,2002,32.0239992,7008.975,-15.64539761,18.46259251,302.9
303.25,2002,41.02314964,7223.075,-16.13656516,18.68118992,274.4128021
303.5,2002,57.82850075,7910.8,-16.68600259,18.89411269,275.6920494
304.25,2002,66.4445,8394.125,-16.69390765,18.98624496,266.884898
