bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
197.5,1993,46.1919994,122,-1.09116495,17.10319995,309.0379944
198.25,1993,48.58614401,124.7142857,-1.161952829,17.10317121,307.2224208
198.5,1993,51.51249885,129,-1.230000025,17.09927465,308.6662522
199.25,1993,54.0056674,126.8333333,-1.22933335,17.12043287,308.5816651
199.5,1993,54.87919996,119.4,-1.227932,17.14803964,311.1044006
200.25,1993,54.7919998,111.25,-1.2267475,17.16509963,314.6452484
200.5,1993,54.7450015,102.5,-1.231443333,17.17754968,319.9901682
201.25,1993,54.11814283,96.85714286,-1.225477143,17.18237114,324.6347133
201.5,1993,54.36914389,86.85714286,-1.201905714,17.23731451,330.948713
202.25,1993,55.5415001,81.5,-1.17141625,17.27982523,334.7721252
202.5,1993,57.0530014,72.33333333,-1.098886667,17.33636667,340.8656718
203.25,1993,57.37933223,68.16666667,-1.029887667,17.35618338,345.2246704
203.5,1993,57.75499915,64.75,-0.9938325,17.36095,348.8939972
204.25,1993,58.33571404,66.14285714,-1.069997714,17.29341424,350.5168544
204.5,1993,59.2614994,70,-1.19654,17.20373748,350.8977508
205.25,1993,62.6836662,77,-1.361221667,17.11771647,354.2249959
205.5,1993,65.1508593,86.14285714,-1.473284286,17.10619953,362.5262843
206.25,1993,67.10299836,95,-1.60299798,17.1047794,375.1788086
206.5,1993,68.3185005,102.5,-1.7754433,17.04088272,393.5543417
207.25,1993,69.44542803,108.8571429,-1.941522843,16.96882821,405.5111477
207.5,1993,70.0000011,112.5714286,-2.017238543,16.91055681,410.1117118
208.25,1993,70.3565025,113.25,-2.026584975,16.8692751,404.8779907
208.5,1993,71.83657181,111.8571429,-2.048191457,16.86672866,388.9528547
209.25,1993,72.5489998,113.25,-2.1431675,16.85412503,376.5099945
209.5,1993,72.14566803,115,-2.162166633,16.83170032,369.0741628
210.25,1993,71.36649705,116.75,-2.157332475,16.82230043,359.0130005
210.5,1993,69.67366537,120.1666667,-2.218333317,16.81778367,349.0468394
211.25,1993,69.48600003,122.6666667,-2.297500017,16.82068348,341.2041728
211.5,1993,71.53099825,124.6666667,-2.321278383,16.82716688,337.0883332
212.25,1993,73.1339989,124.1666667,-2.284221717,16.84230042,335.6081645
212.5,1993,74.78150175,124.3333333,-2.281444967,16.80493353,336.3166656
213.25,1993,76.89885929,124.8571429,-2.3468557,16.7291573,338.956713
213.5,1993,78.87859802,124.4,-2.32753,16.72760046,342.3990052
214.25,1993,83.48059996,127.4,-2.40452994,16.71254078,344.7270081
214.5,1993,97.2985001,134.25,-2.547247475,16.67267558,346.4720078
215.25,1993,98.92599993,131,-2.4987783,16.66919995,347.4140066
215.5,1993,96.200002,122.6666667,-2.411611617,16.66443317,347.3646698
216.25,1993,92.18799975,114.25,-2.342710013,16.59173725,347.4442482
216.5,1993,88.33033493,112.3333333,-2.585169983,16.40773325,346.3044942
217.25,1993,85.73279874,112,-2.68846996,16.25201988,345.1283996
217.5,1993,82.76799775,110,-2.834280017,16.1872333,344.705663
218.25,1993,78.17449955,109,-3.06766665,16.08896668,345.8578389
218.5,1993,73.83639986,116,-3.0023339,16.01523972,349.4574036
219.25,1993,71.92679898,128.4,-2.96473398,15.97007982,355.0272034
219.5,1993,72.1725006,134.5,-2.962332475,15.98725035,358.7420044
220.25,1993,71.97666677,132.8333333,-2.827054967,15.97870032,364.3094991
220.5,1993,70.9375,134.3333333,-2.732556633,16.01026693,371.4236654
