bearing2,year_t,spread_rate,snow_depth,tmin,tmean,ppt
292.5,2003,34.41558537,3794.507692,-14.06821836,15.47613397,243.8952771
293.25,2003,35.10666671,3805.869565,-14.30684196,15.3371015,248.355869
293.5,2003,34.69021536,3849.353846,-14.40686457,15.27640157,251.6322442
294.25,2003,39.46110557,3874.807018,-14.45823858,15.24794563,252.7013317
294.5,2003,34.88939073,4130.423729,-14.48360848,15.14627289,251.8502867
295.25,2003,33.10366702,4346.19697,-14.54313489,15.03998944,248.9615597
295.5,2003,40.80156018,4186.92,-14.61114805,15.01938204,248.3937595
296.25,2003,39.23314011,4458.418605,-14.67758614,14.9152093,242.8870474
296.5,2003,37.89789335,4507.216216,-14.72463521,14.86293781,239.9948656
297.25,2003,21.44714329,4766.733333,-14.76547347,14.78819999,235.8855667
268.25,2004,28.87841329,5187.095238,-9.448879933,17.94720006,554.2835839
268.5,2004,19.10942583,5241.615385,-9.427350358,17.79521221,560.9434105
269.25,2004,32.60963624,5325.954545,-9.374395805,17.72100752,568.3759488
269.5,2004,38.0354996,5383.109375,-9.401480242,17.64081559,573.3950429
270.25,2004,35.11048552,5507.909091,-9.490839817,17.57208335,586.5421966
270.5,2004,37.98272285,5620.230769,-9.681437358,17.46716317,593.4673668
271.25,2004,38.20324999,5716.25,-9.854313433,17.37132516,593.7390432
271.5,2004,42.77349855,5865.765625,-9.940277666,17.31101271,589.7930784
272.25,2004,48.02990907,6139.523077,-10.02649045,17.26314325,582.8773682
272.5,2004,49.21938267,6446.617647,-10.0297291,17.2394207,571.3967617
273.25,2004,53.81689286,6721.892308,-10.06602261,17.22866622,564.0640738
273.5,2004,58.81500055,7027.96875,-10.05503798,17.22593438,552.6190138
274.25,2004,60.06104288,7336.641791,-10.11525075,17.20508353,545.9378225
274.5,2004,64.12167511,7517.8,-10.19411326,17.17305838,540.3107248
275.25,2004,65.16810621,7565.661538,-10.31292407,17.1258045,534.2050776
275.5,2004,67.99635266,7445.553846,-10.47035129,17.04556448,523.0374155
276.25,2004,74.24665085,7284.095238,-10.62610163,16.96288248,511.5033937
276.5,2004,64.92064223,7441.895522,-10.72164176,17.01668808,532.7069493
277.25,2004,59.57999995,7385.191176,-10.83529998,16.97417503,524.7717896
277.5,2004,9.835617018,7426.61194,-10.91441339,16.93314937,517.0486528
278.25,2004,1.796421875,7458.890625,-10.9764625,16.86253134,499.5329037
278.5,2004,-0.505237662,7604.953846,-11.03194613,16.79736159,484.7462914
279.25,2004,-7.474613078,7790.235294,-11.05967943,16.76464707,472.7380003
279.5,2004,-3.605072149,8261.215385,-11.22512772,16.57477694,453.342757
280.25,2004,-1.697523138,8740.861538,-11.40862464,16.42727693,449.3830646
280.5,2004,3.726179003,9062.910448,-11.53257613,16.34065221,459.3955702
281.25,2004,1.051601582,9215.507463,-11.58147464,16.3100745,472.9246617
281.5,2004,0.60650505,9246.69697,-11.58756669,16.2861559,482.0509292
282.25,2004,6.075218906,9299.626866,-11.68471051,16.2590521,495.6582591
282.5,2004,7.95599485,9231.636364,-11.73087278,16.23752417,496.0709589
283.25,2004,-5.86849485,9173.484848,-11.68558794,16.20670445,476.0252612
283.5,2004,-8.060687231,9372.538462,-11.6249354,16.17230467,456.9171546
284.25,2004,-10.34297959,9352.107692,-11.63379999,16.14434315,440.7498911
284.5,2004,-14.29300025,9601.411765,-11.63405146,16.12485004,424.0805278
285.25,2004,-12.2442501,10435.40625,-11.61512028,16.12267968,409.6602478
285.5,2004,-15.60599995,11560.42647,-11.64456762,16.10968961,395.6285279
286.25,2004,-26.42026121,12238.44615,-11.68295072,16.08871527,379.5013381
286.5,2004,-11.19049245,11513.46154,-11.69972154,16.09007376,367.0382291
287.25,2004,-17.4790001,12468.17188,-11.76595157,16.02488582,354.2720771
287.5,2004,-18.75492686,12237.29412,-11.85589266,15.95484112,345.9432948
288.25,2004,-12.14195531,11975.53731,-11.98052388,15.85426416,336.8999106
288.5,2004,-7.888033568,11092.30435,-12.11184489,15.7677913,326.6657821
289.25,2004,-8.754866885,11328.70769,-12.25333681,15.66575383,320.2792931
289.5,2004,-9.661374188,11922.01515,-12.29683932,15.63672728,317.2817434
290.25,2004,-6.949481634,12166.18462,-12.41707991,15.56641229,311.0046467
290.5,2004,-1.735030558,12525.16667,-12.57206353,15.47024549,305.6265291
291.25,2004,3.041636364,12748.68182,-12.7917332,15.29882884,298.3148924
291.5,2004,-3.773682221,13673.40909,-12.94394841,15.22636675,303.4338014
292.25,2004,-2.604513082,13289.01538,-13.2059184,14.99989084,287.1556899
292.5,2004,2.457475199,13623.85294,-13.366497,14.90788683,292.3880431
293.25,2004,-6.20915433,13902.61194,-13.52517008,14.83195972,303.8339407
293.5,2004,-12.01800015,13934.25758,-13.6819605,14.71230603,316.0458494
294.25,2004,-12.74091274,13851.18841,-13.74179845,14.66139998,315.6204064
294.5,2004,11.0054898,13286.57895,-13.63239735,14.64878423,297.6772638
295.25,2004,5.449412637,13864.35185,-13.72928883,14.62856293,313.4519444
295.5,2004,-2.461686182,14134.56364,-13.80201634,14.56768728,314.4760182
296.25,2004,-2.515313954,14392.9,-13.86622999,14.510838,312.9047204
296.5,2004,-0.162566324,14591.86486,-13.90183515,14.4666919,308.8278124
297.25,2004,2.72949,14712.42857,-13.93145363,14.43958569,303.1617878
268.25,2005,-5.861862005,4146.47619,-9.054751398,16.59783491,174.7106023
268.5,2005,-4.878722711,4344.492308,-9.075312312,16.55556617,188.2026294
269.25,2005,1.621505,4710.227273,-9.072247192,16.42819393,209.0669988
269.5,2005,-4.281486923,4745.6,-9.13147626,16.48214619,205.6500148
270.25,2005,-4.226681898,4813.076923,-9.229840403,16.50152456,203.541476
270.5,2005,-1.170944848,5087.276923,-9.343589317,16.42080304,206.4510456
271.25,2005,-4.389583233,5087.15625,-9.502859211,16.43676407,203.700094
271.5,2005,-4.321446563,5257.553846,-9.511025535,16.38999226,204.1395235
272.25,2005,-0.171409155,5654.892308,-9.443092169,16.33574759,204.0031532
272.5,2005,6.497502657,6005.261538,-9.36325614,16.34786922,188.7158922
273.25,2005,5.98651005,6197.757576,-9.380393744,16.3878455,177.6293793
273.5,2005,1.9469915,6436.363636,-9.412706788,16.41936975,167.1356976
274.25,2005,1.731430308,6737.353846,-9.462189537,16.4511432,154.7756629
274.5,2005,9.428945364,7301.818182,-9.590227141,16.39320466,152.5946221
275.25,2005,8.384323178,7549.184615,-9.679358805,16.36300929,149.1445235
275.5,2005,-3.891495,7454.296875,-9.733229895,16.49979526,149.3134232
276.25,2005,-9.051338569,7637.261538,-9.848178014,16.57203689,158.8070324
276.5,2005,-4.448094527,7728.859375,-9.941474188,16.61425153,166.3095796
277.25,2005,-2.623428955,7625.716418,-9.982454573,16.58784169,171.3823443
277.5,2005,2.309756031,7413.553846,-9.979067983,16.42801374,172.5639857
278.25,2005,-1.080804597,7331.880597,-10.01022654,16.43364313,183.4602392
278.5,2005,-1.542909394,7212.69697,-10.01768756,16.35556809,190.9799243
279.25,2005,0.051377456,7094.647059,-10.03034128,16.26048671,200.7286619
279.5,2005,-9.865124727,7034.701493,-10.02639204,16.19286862,208.8555373
280.25,2005,-4.58122763,7178.223881,-10.15109669,15.93327904,201.5930299
280.5,2005,-1.374954308,7346.861538,-10.2653655,15.79490613,193.2789077
281.25,2005,-2.899615432,7318.446154,-10.29772086,15.75893841,190.9643853
281.5,2005,-2.910750792,7246.126984,-10.28473482,15.74503336,194.3097466
282.25,2005,-3.402845902,7324.246154,-10.35729839,15.7126754,185.8826933
282.5,2005,-6.49499974,7294.030769,-10.36163839,15.70261544,192.4904926
283.25,2005,-4.456984973,7390.671642,-10.30462084,15.68529109,209.9154782
283.5,2005,-2.030989385,7619.707692,-10.2588661,15.66251238,222.9222778
284.25,2005,-6.34199515,8168.935484,-10.18131657,15.64860164,236.843307
284.5,2005,-7.620979214,8711.59375,-10.15320626,15.62504374,239.8776565
285.25,2005,-3.116527312,9104.925373,-10.16501197,15.59753579,230.1108205
285.5,2005,-3.149666616,9925.656716,-10.10233242,15.57806262,222.8705071
286.25,2005,-3.459505,10478.84375,-10.06755798,15.5518765,212.3701718
286.5,2005,-6.041278606,10529.73134,-10.06153271,15.54129703,196.6722676
287.25,2005,-1.675894091,10610.9697,-10.06352503,15.52280907,187.520075
287.5,2005,-1.583625538,10865.73846,-10.10135051,15.47588462,182.0622772
288.25,2005,-1.391119552,10924.13433,-10.1827235,15.4369194,180.2440308
288.5,2005,-1.882537119,10808.01493,-10.31864917,15.38149403,179.1211509
289.25,2005,-1.778278458,11046.71642,-10.44281827,15.33198055,179.7872556
289.5,2005,-0.235633433,11327.83582,-10.50874423,15.31350597,181.223002
290.25,2005,-0.024673969,11174.50769,-10.64921234,15.27248614,181.0144944
290.5,2005,-0.588886788,10885.12121,-10.81210911,15.21305756,180.1864411
291.25,2005,-16.68250975,12216.90909,-11.22831061,14.97558334,176.4896825
291.5,2005,-31.2890005,13398.98529,-11.77271324,14.64780005,169.5088667
292.25,2005,-42.0020008,13050.89394,-12.06121818,14.46756523,167.4676497
292.5,2005,-36.0498539,12850.89706,-12.13558235,14.4121383,170.7830281
293.25,2005,-19.72484841,12742.72727,-12.09827574,14.39391821,173.61156
293.5,2005,-9.906397813,12603.62687,-12.12040299,14.36816271,172.1012377
294.25,2005,-7.503696376,12483.58824,-12.14238676,14.35533237,168.5414245
294.5,2005,-23.94870602,12696.88235,-12.16888532,14.34128087,166.4098365
295.25,2005,-22.61620363,12426.07813,-12.26449064,14.26184684,171.7056706
295.5,2005,-30.99179371,11654.12698,-12.33277143,14.17893962,172.365936
296.25,2005,-35.00092197,11749.57692,-12.30731343,14.14479993,163.0228835
296.5,2005,-37.04802465,11981.575,-12.31263999,14.11640742,162.3054241
297.25,2005,-37.3260002,12435.07143,-12.33152146,14.08124999,164.654213
268.5,2006,9.226115195,4521.166667,-9.888271144,16.93766377,253.1483957
269.25,2006,0.245251594,4625.609375,-9.849181047,16.87778442,244.0846424
269.5,2006,2.63751495,4696.953125,-9.829623197,16.81418597,233.2879231
270.25,2006,4.252929797,4853.863636,-9.922291439,16.7416091,218.0323944
270.5,2006,0.3570085,5017.078125,-10.07439113,16.67504691,202.2495155
271.25,2006,3.340542083,5264.21875,-10.21420534,16.66114065,189.0671716
271.5,2006,4.71899485,5630.4375,-10.24359502,16.70877033,178.2742648
272.25,2006,6.021682244,6593.109375,-10.18504815,16.84950635,167.5702026
272.5,2006,0.341670246,7233.969231,-10.20457819,16.94923082,154.2932144
273.25,2006,0.930241077,7557.892308,-10.21469356,17.03251998,142.1816147
273.5,2006,0.539068939,7556.090909,-10.23354818,17.08990605,136.8415598
274.25,2006,-0.3619997,7791,-10.2805517,17.1707364,129.4434845
274.5,2006,1.521196715,8271.393939,-10.4454682,17.14736685,131.1165003
275.25,2006,-3.824035103,8029.136364,-10.48345456,17.2069123,129.6570307
275.5,2006,0.957929636,7705.257576,-10.52318186,17.30697441,127.9175912
276.25,2006,0.297904192,7524.1875,-10.60503443,17.38860646,126.2607031
276.5,2006,-0.535445656,7357.578125,-10.68318446,17.44791111,126.2717345
277.25,2006,-3.561933692,7223.784615,-10.74727705,17.4783354,125.8027386
277.5,2006,-8.993818185,7230.681818,-10.78645161,17.47297882,123.0730761
278.25,2006,-6.709569337,7144.076923,-10.78667848,17.44240153,122.1259851
278.5,2006,-3.236120909,6867.19697,-10.7568424,17.3676303,126.4740761
279.25,2006,-3.526000252,7184.575758,-10.76266508,17.3006469,123.3818942
279.5,2006,-1.547805538,7474.415385,-10.76979375,17.21244302,119.0041232
280.25,2006,-11.91864565,7586.153846,-10.78422606,17.11887075,115.6698155
280.5,2006,-11.78660477,7759.8,-10.84607842,17.00161999,120.4565696
281.25,2006,-3.630005,8226.125,-11.00158905,16.86316401,126.977766
281.5,2006,-4.177080709,8046.681818,-11.00158027,16.83790903,124.0594852
282.25,2006,3.6205,7918.136364,-11.2131863,16.75590599,129.6351211
282.5,2006,4.72048995,7569.045455,-11.22774542,16.7502544,131.8802423
283.25,2006,0.947664971,7436.794118,-11.14643523,16.75350579,137.5577054
283.5,2006,-1.264039969,7408.430769,-11.07938451,16.7536061,140.7267378
284.25,2006,1.107143411,7484.4375,-11.04336868,16.74254522,143.2706247
284.5,2006,1.467302982,7537.69697,-11.00957575,16.73582558,142.6222576
285.25,2006,-0.882082315,7294.348485,-10.99060457,16.72659533,139.6998487
285.5,2006,-3.149619592,6852.2,-10.94124926,16.71290917,138.8085696
286.25,2006,-0.867636,6276.169231,-10.95790929,16.69631849,138.0824925
286.5,2006,-1.36099005,5740.5,-10.98695609,16.66579255,140.0419099
287.25,2006,-1.360615231,5511.569231,-11.03970617,16.60999852,146.0923845
287.5,2006,-2.12800495,5618.573529,-11.11783237,16.52218981,152.6493822
288.25,2006,7.22650505,7404.852941,-11.32950586,16.43816912,155.2906739
288.5,2006,4.5215001,7976.28125,-11.42616715,16.33824212,158.9285915
289.25,2006,3.958146409,8614.045455,-11.52829842,16.25709838,157.1507418
289.5,2006,4.7129948,9261.191176,-11.63867936,16.1623852,153.9366621
290.25,2006,4.362183928,9727.507463,-11.75195227,16.08028799,149.5258657
290.5,2006,2.377950151,10112.59701,-11.83163142,16.0128313,150.7491193
291.25,2006,15.15445968,10689.56716,-11.99372246,15.86021787,151.6899553
291.5,2006,34.7345377,11084.47761,-12.15625381,15.71679993,150.0779393
292.25,2006,34.36579291,11874.95588,-12.24846919,15.6381676,149.3712194
292.5,2006,25.36553643,12956.07246,-12.43939419,15.464142,142.8225074
293.25,2006,8.907275835,13997.62319,-12.67704923,15.232384,140.055348
293.5,2006,5.442537952,14226.31343,-12.77634323,15.16230892,139.6439257
294.25,2006,1.87561194,14414.13433,-12.85849098,15.111197,139.7745373
294.5,2006,-0.926605723,14588.24615,-12.92377071,15.07810004,140.2768305
295.25,2006,4.692461032,14792.13235,-12.94821614,15.05935593,139.8403668
295.5,2006,13.5361148,14919.37705,-12.95632295,15.03972299,138.9915565
296.25,2006,17.82890514,15092.15094,-12.9657623,15.02490193,137.6741696
296.5,2006,16.91535699,15294.71429,-12.97438574,14.99795004,136.9788807
263.5,2007,46.5429993,4977,-13.09152509,18.332475,164.1169502
